treatment,risk,odds,replicate_id
No_vaccine,0.0062,0.00623867981485208,950
Moderna,0.0068,0.00684655658477648,951
No_vaccine,0.00626666666666666,0.00630618542868643,951
Moderna,0.00626666666666666,0.00630618542868643,952
No_vaccine,0.0068,0.00684655658477648,952
Moderna,0.00653333333333333,0.00657629848342504,953
No_vaccine,0.00653333333333333,0.00657629848342504,953
Moderna,0.0066,0.00664384940608012,954
No_vaccine,0.00646666666666666,0.00650875662618264,954
Moderna,0.00713333333333333,0.00718458336131068,955
No_vaccine,0.00593333333333333,0.00596874790423177,955
Moderna,0.006,0.00603621730382293,956
No_vaccine,0.00706666666666666,0.00711695984960386,956
Moderna,0.00673333333333333,0.00677897845492986,957
No_vaccine,0.00633333333333333,0.00637370010063736,957
Moderna,0.00593333333333333,0.00596874790423177,958
No_vaccine,0.00713333333333333,0.00718458336131068,958
Moderna,0.0064,0.00644122383252818,959
No_vaccine,0.00666666666666666,0.00671140939597315,959
Moderna,0.00673333333333333,0.00677897845492986,960
No_vaccine,0.00633333333333333,0.00637370010063736,960
Moderna,0.00726666666666666,0.00731985763212678,961
No_vaccine,0.0058,0.00583383625025145,961
Moderna,0.00713333333333333,0.00718458336131068,962
No_vaccine,0.00593333333333333,0.00596874790423177,962
Moderna,0.00746666666666666,0.00752283718430951,963
No_vaccine,0.0056,0.00563153660498793,963
Moderna,0.0068,0.00684655658477648,964
No_vaccine,0.00626666666666666,0.00630618542868643,964
Moderna,0.007,0.00704934541792547,965
No_vaccine,0.00606666666666666,0.0061036957542423996,965
Moderna,0.00633333333333333,0.00637370010063736,966
No_vaccine,0.00673333333333333,0.00677897845492986,966
Moderna,0.00666666666666666,0.00671140939597315,967
No_vaccine,0.0064,0.00644122383252818,967
Moderna,0.00673333333333333,0.00677897845492986,968
No_vaccine,0.00633333333333333,0.00637370010063736,968
Moderna,0.0058,0.00583383625025145,969
No_vaccine,0.00726666666666666,0.00731985763212678,969
Moderna,0.00706666666666666,0.00711695984960386,970
No_vaccine,0.006,0.00603621730382293,970
Moderna,0.0066,0.00664384940608012,971
No_vaccine,0.00646666666666666,0.00650875662618264,971
Moderna,0.00706666666666666,0.00711695984960386,972
No_vaccine,0.006,0.00603621730382293,972
Moderna,0.0058,0.00583383625025145,973
No_vaccine,0.00726666666666666,0.00731985763212678,973
Moderna,0.007,0.00704934541792547,974
No_vaccine,0.00606666666666666,0.0061036957542423996,974
Moderna,0.0058,0.00583383625025145,975
No_vaccine,0.00726666666666666,0.00731985763212678,975
Moderna,0.00626666666666666,0.00630618542868643,976
No_vaccine,0.0068,0.00684655658477648,976
Moderna,0.0074,0.00745516824501309,977
No_vaccine,0.00566666666666666,0.00569896077774053,977
Moderna,0.0064,0.00644122383252818,978
No_vaccine,0.00666666666666666,0.00671140939597315,978
Moderna,0.0066,0.00664384940608012,979
No_vaccine,0.00646666666666666,0.00650875662618264,979
Moderna,0.00626666666666666,0.00630618542868643,980
No_vaccine,0.0068,0.00684655658477648,980
Moderna,0.00633333333333333,0.00637370010063736,981
No_vaccine,0.00673333333333333,0.00677897845492986,981
Moderna,0.00633333333333333,0.00637370010063736,982
No_vaccine,0.00673333333333333,0.00677897845492986,982
Moderna,0.00646666666666666,0.00650875662618264,983
No_vaccine,0.0066,0.00664384940608012,983
Moderna,0.0076,0.00765820233776703,984
No_vaccine,0.00546666666666666,0.00549671537739643,984
Moderna,0.0068,0.00684655658477648,985
No_vaccine,0.00626666666666666,0.00630618542868643,985
Moderna,0.00513333333333333,0.00515982041144542,986
No_vaccine,0.00793333333333333,0.00799677441032188,986
Moderna,0.00646666666666666,0.00650875662618264,987
No_vaccine,0.0066,0.00664384940608012,987
Moderna,0.00653333333333333,0.00657629848342504,988
No_vaccine,0.00653333333333333,0.00657629848342504,988
Moderna,0.00573333333333333,0.00576639399222207,989
No_vaccine,0.00733333333333333,0.0073875083948959,989
Moderna,0.0074,0.00745516824501309,990
No_vaccine,0.00566666666666666,0.00569896077774053,990
Moderna,0.00653333333333333,0.00657629848342504,991
No_vaccine,0.00653333333333333,0.00657629848342504,991
Moderna,0.00626666666666666,0.00630618542868643,992
No_vaccine,0.0068,0.00684655658477648,992
Moderna,0.0068,0.00684655658477648,993
No_vaccine,0.00626666666666666,0.00630618542868643,993
Moderna,0.0068,0.00684655658477648,994
No_vaccine,0.00626666666666666,0.00630618542868643,994
Moderna,0.00586666666666666,0.00590128755364806,995
No_vaccine,0.0072,0.0072522159548751,995
Moderna,0.00593333333333333,0.00596874790423177,996
No_vaccine,0.00713333333333333,0.00718458336131068,996
Moderna,0.0066,0.00664384940608012,997
No_vaccine,0.00646666666666666,0.00650875662618264,997
Moderna,0.0068,0.00684655658477648,998
No_vaccine,0.00626666666666666,0.00630618542868643,998
Moderna,0.00693333333333333,0.00698174006444683,999
No_vaccine,0.00613333333333333,0.00617118325731151,999
Moderna,0.0066,0.00664384940608012,1000
No_vaccine,0.00646666666666666,0.00650875662618264,1000
Moderna,0.0074,0.00745516824501309,1001
No_vaccine,0.00566666666666666,0.00569896077774053,1001
Moderna,0.0064,0.00644122383252818,1002
No_vaccine,0.00666666666666666,0.00671140939597315,1002
Moderna,0.00686666666666666,0.00691414378733973,1003
No_vaccine,0.0062,0.00623867981485208,1003
Moderna,0.00666666666666666,0.00671140939597315,1004
No_vaccine,0.0064,0.00644122383252818,1004
Moderna,0.007,0.00704934541792547,1005
No_vaccine,0.00606666666666666,0.0061036957542423996,1005
Moderna,0.006,0.00603621730382293,1006
No_vaccine,0.00706666666666666,0.00711695984960386,1006
Moderna,0.00613333333333333,0.00617118325731151,1007
No_vaccine,0.00693333333333333,0.00698174006444683,1007
Moderna,0.00593333333333333,0.00596874790423177,1008
No_vaccine,0.00713333333333333,0.00718458336131068,1008
Moderna,0.00686666666666666,0.00691414378733973,1009
No_vaccine,0.0062,0.00623867981485208,1009
Moderna,0.00713333333333333,0.00718458336131068,1010
No_vaccine,0.00593333333333333,0.00596874790423177,1010
Moderna,0.0062,0.00623867981485208,1011
No_vaccine,0.00686666666666666,0.00691414378733973,1011
Moderna,0.006,0.00603621730382293,1012
No_vaccine,0.00706666666666666,0.00711695984960386,1012
Moderna,0.0072,0.0072522159548751,1013
No_vaccine,0.00586666666666666,0.00590128755364806,1013
Moderna,0.0072,0.0072522159548751,1014
No_vaccine,0.00586666666666666,0.00590128755364806,1014
Moderna,0.00606666666666666,0.0061036957542423996,1015
No_vaccine,0.007,0.00704934541792547,1015
Moderna,0.00573333333333333,0.00576639399222207,1016
No_vaccine,0.00733333333333333,0.0073875083948959,1016
Moderna,0.00613333333333333,0.00617118325731151,1017
No_vaccine,0.00693333333333333,0.00698174006444683,1017
Moderna,0.006,0.00603621730382293,1018
No_vaccine,0.00706666666666666,0.00711695984960386,1018
Moderna,0.00706666666666666,0.00711695984960386,1019
No_vaccine,0.006,0.00603621730382293,1019
Moderna,0.00586666666666666,0.00590128755364806,1020
No_vaccine,0.0072,0.0072522159548751,1020
Moderna,0.00653333333333333,0.00657629848342504,1021
No_vaccine,0.00653333333333333,0.00657629848342504,1021
Moderna,0.007,0.00704934541792547,1022
No_vaccine,0.00606666666666666,0.0061036957542423996,1022
Moderna,0.00673333333333333,0.00677897845492986,1023
No_vaccine,0.00633333333333333,0.00637370010063736,1023
Moderna,0.00533333333333333,0.00536193029490616,1024
No_vaccine,0.00773333333333333,0.00779360386992744,1024
Moderna,0.00733333333333333,0.0073875083948959,1025
No_vaccine,0.00573333333333333,0.00576639399222207,1025
Moderna,0.00613333333333333,0.00617118325731151,1026
No_vaccine,0.00693333333333333,0.00698174006444683,1026
Moderna,0.0056,0.00563153660498793,1027
No_vaccine,0.00746666666666666,0.00752283718430951,1027
Moderna,0.0066,0.00664384940608012,1028
No_vaccine,0.00646666666666666,0.00650875662618264,1028
Moderna,0.00593333333333333,0.00596874790423177,1029
No_vaccine,0.00713333333333333,0.00718458336131068,1029
Moderna,0.0066,0.00664384940608012,1030
No_vaccine,0.00646666666666666,0.00650875662618264,1030
Moderna,0.00566666666666666,0.00569896077774053,1031
No_vaccine,0.0074,0.00745516824501309,1031
Moderna,0.007,0.00704934541792547,1032
No_vaccine,0.00606666666666666,0.0061036957542423996,1032
Moderna,0.00593333333333333,0.00596874790423177,1033
No_vaccine,0.00713333333333333,0.00718458336131068,1033
Moderna,0.00586666666666666,0.00590128755364806,1034
No_vaccine,0.0072,0.0072522159548751,1034
Moderna,0.00713333333333333,0.00718458336131068,1035
No_vaccine,0.00593333333333333,0.00596874790423177,1035
Moderna,0.00653333333333333,0.00657629848342504,1036
No_vaccine,0.00653333333333333,0.00657629848342504,1036
Moderna,0.007,0.00704934541792547,1037
No_vaccine,0.00606666666666666,0.0061036957542423996,1037
Moderna,0.00706666666666666,0.00711695984960386,1038
No_vaccine,0.006,0.00603621730382293,1038
Moderna,0.0066,0.00664384940608012,1039
No_vaccine,0.00646666666666666,0.00650875662618264,1039
Moderna,0.00686666666666666,0.00691414378733973,1040
No_vaccine,0.0062,0.00623867981485208,1040
Moderna,0.00633333333333333,0.00637370010063736,1041
No_vaccine,0.00673333333333333,0.00677897845492986,1041
Moderna,0.00646666666666666,0.00650875662618264,1042
No_vaccine,0.0066,0.00664384940608012,1042
Moderna,0.0072,0.0072522159548751,1043
No_vaccine,0.00586666666666666,0.00590128755364806,1043
Moderna,0.00653333333333333,0.00657629848342504,1044
No_vaccine,0.00653333333333333,0.00657629848342504,1044
Moderna,0.00586666666666666,0.00590128755364806,1045
No_vaccine,0.0072,0.0072522159548751,1045
Moderna,0.00706666666666666,0.00711695984960386,1046
No_vaccine,0.006,0.00603621730382293,1046
Moderna,0.0066,0.00664384940608012,1047
No_vaccine,0.00646666666666666,0.00650875662618264,1047
Moderna,0.0066,0.00664384940608012,1048
No_vaccine,0.00646666666666666,0.00650875662618264,1048
Moderna,0.0068,0.00684655658477648,1049
No_vaccine,0.00626666666666666,0.00630618542868643,1049
Moderna,0.00686666666666666,0.00691414378733973,1050
No_vaccine,0.0062,0.00623867981485208,1050
Moderna,0.0068,0.00684655658477648,1051
No_vaccine,0.00626666666666666,0.00630618542868643,1051
Moderna,0.0062,0.00623867981485208,1052
No_vaccine,0.00686666666666666,0.00691414378733973,1052
Moderna,0.00653333333333333,0.00657629848342504,1053
No_vaccine,0.00653333333333333,0.00657629848342504,1053
Moderna,0.0064,0.00644122383252818,1054
No_vaccine,0.00666666666666666,0.00671140939597315,1054
Moderna,0.0064,0.00644122383252818,1055
No_vaccine,0.00666666666666666,0.00671140939597315,1055
Moderna,0.00646666666666666,0.00650875662618264,1056
No_vaccine,0.0066,0.00664384940608012,1056
Moderna,0.0068,0.00684655658477648,1057
No_vaccine,0.00626666666666666,0.00630618542868643,1057
Moderna,0.00693333333333333,0.00698174006444683,1058
No_vaccine,0.00613333333333333,0.00617118325731151,1058
Moderna,0.0068,0.00684655658477648,1059
No_vaccine,0.00626666666666666,0.00630618542868643,1059
Moderna,0.0064,0.00644122383252818,1060
No_vaccine,0.00666666666666666,0.00671140939597315,1060
Moderna,0.0062,0.00623867981485208,1061
No_vaccine,0.00686666666666666,0.00691414378733973,1061
Moderna,0.00626666666666666,0.00630618542868643,1062
No_vaccine,0.0068,0.00684655658477648,1062
Moderna,0.00673333333333333,0.00677897845492986,1063
No_vaccine,0.00633333333333333,0.00637370010063736,1063
Moderna,0.00653333333333333,0.00657629848342504,1064
No_vaccine,0.00653333333333333,0.00657629848342504,1064
Moderna,0.0064,0.00644122383252818,1065
No_vaccine,0.00666666666666666,0.00671140939597315,1065
Moderna,0.00626666666666666,0.00630618542868643,1066
No_vaccine,0.0068,0.00684655658477648,1066
Moderna,0.00686666666666666,0.00691414378733973,1067
No_vaccine,0.0062,0.00623867981485208,1067
Moderna,0.0064,0.00644122383252818,1068
No_vaccine,0.00666666666666666,0.00671140939597315,1068
Moderna,0.00586666666666666,0.00590128755364806,1069
No_vaccine,0.0072,0.0072522159548751,1069
Moderna,0.00633333333333333,0.00637370010063736,1070
No_vaccine,0.00673333333333333,0.00677897845492986,1070
Moderna,0.00646666666666666,0.00650875662618264,1071
No_vaccine,0.0066,0.00664384940608012,1071
Moderna,0.00653333333333333,0.00657629848342504,1072
No_vaccine,0.00653333333333333,0.00657629848342504,1072
Moderna,0.0066,0.00664384940608012,1073
No_vaccine,0.00646666666666666,0.00650875662618264,1073
Moderna,0.00726666666666666,0.00731985763212678,1074
No_vaccine,0.0058,0.00583383625025145,1074
Moderna,0.00626666666666666,0.00630618542868643,1075
No_vaccine,0.0068,0.00684655658477648,1075
Moderna,0.006,0.00603621730382293,1076
No_vaccine,0.00706666666666666,0.00711695984960386,1076
Moderna,0.007,0.00704934541792547,1077
No_vaccine,0.00606666666666666,0.0061036957542423996,1077
Moderna,0.00546666666666666,0.00549671537739643,1078
No_vaccine,0.0076,0.00765820233776703,1078
Moderna,0.0058,0.00583383625025145,1079
No_vaccine,0.00726666666666666,0.00731985763212678,1079
Moderna,0.0062,0.00623867981485208,1080
No_vaccine,0.00686666666666666,0.00691414378733973,1080
Moderna,0.00673333333333333,0.00677897845492986,1081
No_vaccine,0.00633333333333333,0.00637370010063736,1081
Moderna,0.00693333333333333,0.00698174006444683,1082
No_vaccine,0.00613333333333333,0.00617118325731151,1082
Moderna,0.007,0.00704934541792547,1083
No_vaccine,0.00606666666666666,0.0061036957542423996,1083
Moderna,0.0062,0.00623867981485208,1084
No_vaccine,0.00686666666666666,0.00691414378733973,1084
Moderna,0.0066,0.00664384940608012,1085
No_vaccine,0.00646666666666666,0.00650875662618264,1085
Moderna,0.00626666666666666,0.00630618542868643,1086
No_vaccine,0.0068,0.00684655658477648,1086
Moderna,0.00646666666666666,0.00650875662618264,1087
No_vaccine,0.0066,0.00664384940608012,1087
Moderna,0.00653333333333333,0.00657629848342504,1088
No_vaccine,0.00653333333333333,0.00657629848342504,1088
Moderna,0.0068,0.00684655658477648,1089
No_vaccine,0.00626666666666666,0.00630618542868643,1089
Moderna,0.0068,0.00684655658477648,1090
No_vaccine,0.00626666666666666,0.00630618542868643,1090
Moderna,0.0066,0.00664384940608012,1091
No_vaccine,0.00646666666666666,0.00650875662618264,1091
Moderna,0.00666666666666666,0.00671140939597315,1092
No_vaccine,0.0064,0.00644122383252818,1092
Moderna,0.0058,0.00583383625025145,1093
No_vaccine,0.00726666666666666,0.00731985763212678,1093
Moderna,0.0076,0.00765820233776703,1094
No_vaccine,0.00546666666666666,0.00549671537739643,1094
Moderna,0.00573333333333333,0.00576639399222207,1095
No_vaccine,0.00733333333333333,0.0073875083948959,1095
Moderna,0.00673333333333333,0.00677897845492986,1096
No_vaccine,0.00633333333333333,0.00637370010063736,1096
Moderna,0.00606666666666666,0.0061036957542423996,1097
No_vaccine,0.007,0.00704934541792547,1097
Moderna,0.00666666666666666,0.00671140939597315,1098
No_vaccine,0.0064,0.00644122383252818,1098
Moderna,0.00673333333333333,0.00677897845492986,1099
No_vaccine,0.00633333333333333,0.00637370010063736,1099
Moderna,0.00673333333333333,0.00677897845492986,1100
No_vaccine,0.00633333333333333,0.00637370010063736,1100
Moderna,0.00653333333333333,0.00657629848342504,1101
No_vaccine,0.00653333333333333,0.00657629848342504,1101
Moderna,0.00666666666666666,0.00671140939597315,1102
No_vaccine,0.0064,0.00644122383252818,1102
Moderna,0.00733333333333333,0.0073875083948959,1103
No_vaccine,0.00573333333333333,0.00576639399222207,1103
Moderna,0.0072,0.0072522159548751,1104
No_vaccine,0.00586666666666666,0.00590128755364806,1104
Moderna,0.00733333333333333,0.0073875083948959,1105
No_vaccine,0.00573333333333333,0.00576639399222207,1105
Moderna,0.00713333333333333,0.00718458336131068,1106
No_vaccine,0.00593333333333333,0.00596874790423177,1106
Moderna,0.0074,0.00745516824501309,1107
No_vaccine,0.00566666666666666,0.00569896077774053,1107
Moderna,0.0068,0.00684655658477648,1108
No_vaccine,0.00626666666666666,0.00630618542868643,1108
Moderna,0.00666666666666666,0.00671140939597315,1109
No_vaccine,0.0064,0.00644122383252818,1109
Moderna,0.00686666666666666,0.00691414378733973,1110
No_vaccine,0.0062,0.00623867981485208,1110
Moderna,0.00626666666666666,0.00630618542868643,1111
No_vaccine,0.0068,0.00684655658477648,1111
Moderna,0.00633333333333333,0.00637370010063736,1112
No_vaccine,0.00673333333333333,0.00677897845492986,1112
Moderna,0.00733333333333333,0.0073875083948959,1113
No_vaccine,0.00573333333333333,0.00576639399222207,1113
Moderna,0.00613333333333333,0.00617118325731151,1114
No_vaccine,0.00693333333333333,0.00698174006444683,1114
Moderna,0.00706666666666666,0.00711695984960386,1115
No_vaccine,0.006,0.00603621730382293,1115
Moderna,0.0064,0.00644122383252818,1116
No_vaccine,0.00666666666666666,0.00671140939597315,1116
Moderna,0.00666666666666666,0.00671140939597315,1117
No_vaccine,0.0064,0.00644122383252818,1117
Moderna,0.00693333333333333,0.00698174006444683,1118
No_vaccine,0.00613333333333333,0.00617118325731151,1118
Moderna,0.0072,0.0072522159548751,1119
No_vaccine,0.00586666666666666,0.00590128755364806,1119
Moderna,0.0072,0.0072522159548751,1120
No_vaccine,0.00586666666666666,0.00590128755364806,1120
Moderna,0.00593333333333333,0.00596874790423177,1121
No_vaccine,0.00713333333333333,0.00718458336131068,1121
Moderna,0.0068,0.00684655658477648,1122
No_vaccine,0.00626666666666666,0.00630618542868643,1122
Moderna,0.007,0.00704934541792547,1123
No_vaccine,0.00606666666666666,0.0061036957542423996,1123
Moderna,0.00626666666666666,0.00630618542868643,1124
No_vaccine,0.0068,0.00684655658477648,1124
Moderna,0.007,0.00704934541792547,1125
No_vaccine,0.00606666666666666,0.0061036957542423996,1125
Moderna,0.00633333333333333,0.00637370010063736,1126
No_vaccine,0.00673333333333333,0.00677897845492986,1126
Moderna,0.00726666666666666,0.00731985763212678,1127
No_vaccine,0.0058,0.00583383625025145,1127
Moderna,0.0064,0.00644122383252818,1128
No_vaccine,0.00666666666666666,0.00671140939597315,1128
Moderna,0.00593333333333333,0.00596874790423177,1129
No_vaccine,0.00713333333333333,0.00718458336131068,1129
Moderna,0.00686666666666666,0.00691414378733973,1130
No_vaccine,0.0062,0.00623867981485208,1130
Moderna,0.0072,0.0072522159548751,1131
No_vaccine,0.00586666666666666,0.00590128755364806,1131
Moderna,0.00666666666666666,0.00671140939597315,1132
No_vaccine,0.0064,0.00644122383252818,1132
Moderna,0.0064,0.00644122383252818,1133
No_vaccine,0.00666666666666666,0.00671140939597315,1133
Moderna,0.00633333333333333,0.00637370010063736,1134
No_vaccine,0.00673333333333333,0.00677897845492986,1134
Moderna,0.00566666666666666,0.00569896077774053,1135
No_vaccine,0.0074,0.00745516824501309,1135
Moderna,0.0066,0.00664384940608012,1136
No_vaccine,0.00646666666666666,0.00650875662618264,1136
Moderna,0.00726666666666666,0.00731985763212678,1137
No_vaccine,0.0058,0.00583383625025145,1137
Moderna,0.0074,0.00745516824501309,1138
No_vaccine,0.00566666666666666,0.00569896077774053,1138
Moderna,0.0074,0.00745516824501309,1139
No_vaccine,0.00566666666666666,0.00569896077774053,1139
Moderna,0.00733333333333333,0.0073875083948959,1140
No_vaccine,0.00573333333333333,0.00576639399222207,1140
Moderna,0.00653333333333333,0.00657629848342504,1141
No_vaccine,0.00653333333333333,0.00657629848342504,1141
Moderna,0.00673333333333333,0.00677897845492986,1142
No_vaccine,0.00633333333333333,0.00637370010063736,1142
Moderna,0.00593333333333333,0.00596874790423177,1143
No_vaccine,0.00713333333333333,0.00718458336131068,1143
Moderna,0.00666666666666666,0.00671140939597315,1144
No_vaccine,0.0064,0.00644122383252818,1144
Moderna,0.00726666666666666,0.00731985763212678,1145
No_vaccine,0.0058,0.00583383625025145,1145
Moderna,0.00646666666666666,0.00650875662618264,1146
No_vaccine,0.0066,0.00664384940608012,1146
Moderna,0.00706666666666666,0.00711695984960386,1147
No_vaccine,0.006,0.00603621730382293,1147
Moderna,0.007,0.00704934541792547,1148
No_vaccine,0.00606666666666666,0.0061036957542423996,1148
Moderna,0.0068,0.00684655658477648,1149
No_vaccine,0.00626666666666666,0.00630618542868643,1149
Moderna,0.0074,0.00745516824501309,1150
No_vaccine,0.00566666666666666,0.00569896077774053,1150
Moderna,0.00613333333333333,0.00617118325731151,1151
No_vaccine,0.00693333333333333,0.00698174006444683,1151
Moderna,0.00706666666666666,0.00711695984960386,1152
No_vaccine,0.006,0.00603621730382293,1152
Moderna,0.00606666666666666,0.0061036957542423996,1153
No_vaccine,0.007,0.00704934541792547,1153
Moderna,0.0062,0.00623867981485208,1154
No_vaccine,0.00686666666666666,0.00691414378733973,1154
Moderna,0.00653333333333333,0.00657629848342504,1155
No_vaccine,0.00653333333333333,0.00657629848342504,1155
Moderna,0.0068,0.00684655658477648,1156
No_vaccine,0.00626666666666666,0.00630618542868643,1156
Moderna,0.00633333333333333,0.00637370010063736,1157
No_vaccine,0.00673333333333333,0.00677897845492986,1157
Moderna,0.0064,0.00644122383252818,1158
No_vaccine,0.00666666666666666,0.00671140939597315,1158
Moderna,0.00686666666666666,0.00691414378733973,1159
No_vaccine,0.0062,0.00623867981485208,1159
Moderna,0.00646666666666666,0.00650875662618264,1160
No_vaccine,0.0066,0.00664384940608012,1160
Moderna,0.00633333333333333,0.00637370010063736,1161
No_vaccine,0.00673333333333333,0.00677897845492986,1161
Moderna,0.0062,0.00623867981485208,1162
No_vaccine,0.00686666666666666,0.00691414378733973,1162
Moderna,0.0064,0.00644122383252818,1163
No_vaccine,0.00666666666666666,0.00671140939597315,1163
Moderna,0.00586666666666666,0.00590128755364806,1164
No_vaccine,0.0072,0.0072522159548751,1164
Moderna,0.0064,0.00644122383252818,1165
No_vaccine,0.00666666666666666,0.00671140939597315,1165
Moderna,0.0074,0.00745516824501309,1166
No_vaccine,0.00566666666666666,0.00569896077774053,1166
Moderna,0.00633333333333333,0.00637370010063736,1167
No_vaccine,0.00673333333333333,0.00677897845492986,1167
Moderna,0.0064,0.00644122383252818,1168
No_vaccine,0.00666666666666666,0.00671140939597315,1168
Moderna,0.00666666666666666,0.00671140939597315,1169
No_vaccine,0.0064,0.00644122383252818,1169
Moderna,0.00686666666666666,0.00691414378733973,1170
No_vaccine,0.0062,0.00623867981485208,1170
Moderna,0.00633333333333333,0.00637370010063736,1171
No_vaccine,0.00673333333333333,0.00677897845492986,1171
Moderna,0.0066,0.00664384940608012,1172
No_vaccine,0.00646666666666666,0.00650875662618264,1172
Moderna,0.00666666666666666,0.00671140939597315,1173
No_vaccine,0.0064,0.00644122383252818,1173
Moderna,0.0068,0.00684655658477648,1174
No_vaccine,0.00626666666666666,0.00630618542868643,1174
Moderna,0.0064,0.00644122383252818,1175
No_vaccine,0.00666666666666666,0.00671140939597315,1175
Moderna,0.00666666666666666,0.00671140939597315,1176
No_vaccine,0.0064,0.00644122383252818,1176
Moderna,0.00646666666666666,0.00650875662618264,1177
No_vaccine,0.0066,0.00664384940608012,1177
Moderna,0.00686666666666666,0.00691414378733973,1178
No_vaccine,0.0062,0.00623867981485208,1178
Moderna,0.0064,0.00644122383252818,1179
No_vaccine,0.00666666666666666,0.00671140939597315,1179
Moderna,0.00626666666666666,0.00630618542868643,1180
No_vaccine,0.0068,0.00684655658477648,1180
Moderna,0.00686666666666666,0.00691414378733973,1181
No_vaccine,0.0062,0.00623867981485208,1181
Moderna,0.00646666666666666,0.00650875662618264,1182
No_vaccine,0.0066,0.00664384940608012,1182
Moderna,0.00693333333333333,0.00698174006444683,1183
No_vaccine,0.00613333333333333,0.00617118325731151,1183
Moderna,0.0064,0.00644122383252818,1184
No_vaccine,0.00666666666666666,0.00671140939597315,1184
Moderna,0.00626666666666666,0.00630618542868643,1185
No_vaccine,0.0068,0.00684655658477648,1185
Moderna,0.00713333333333333,0.00718458336131068,1186
No_vaccine,0.00593333333333333,0.00596874790423177,1186
Moderna,0.00653333333333333,0.00657629848342504,1187
No_vaccine,0.00653333333333333,0.00657629848342504,1187
Moderna,0.00686666666666666,0.00691414378733973,1188
No_vaccine,0.0062,0.00623867981485208,1188
Moderna,0.00586666666666666,0.00590128755364806,1189
No_vaccine,0.0072,0.0072522159548751,1189
Moderna,0.00686666666666666,0.00691414378733973,1190
No_vaccine,0.0062,0.00623867981485208,1190
Moderna,0.00646666666666666,0.00650875662618264,1191
No_vaccine,0.0066,0.00664384940608012,1191
Moderna,0.00633333333333333,0.00637370010063736,1192
No_vaccine,0.00673333333333333,0.00677897845492986,1192
Moderna,0.00653333333333333,0.00657629848342504,1193
No_vaccine,0.00653333333333333,0.00657629848342504,1193
Moderna,0.0068,0.00684655658477648,1194
No_vaccine,0.00626666666666666,0.00630618542868643,1194
Moderna,0.00653333333333333,0.00657629848342504,1195
No_vaccine,0.00653333333333333,0.00657629848342504,1195
Moderna,0.00733333333333333,0.0073875083948959,1196
No_vaccine,0.00573333333333333,0.00576639399222207,1196
Moderna,0.00673333333333333,0.00677897845492986,1197
No_vaccine,0.00633333333333333,0.00637370010063736,1197
Moderna,0.00586666666666666,0.00590128755364806,1198
No_vaccine,0.0072,0.0072522159548751,1198
Moderna,0.006,0.00603621730382293,1199
No_vaccine,0.00706666666666666,0.00711695984960386,1199
Moderna,0.00666666666666666,0.00671140939597315,1200
No_vaccine,0.0064,0.00644122383252818,1200
Moderna,0.00573333333333333,0.00576639399222207,1201
No_vaccine,0.00733333333333333,0.0073875083948959,1201
Moderna,0.00686666666666666,0.00691414378733973,1202
No_vaccine,0.0062,0.00623867981485208,1202
Moderna,0.00613333333333333,0.00617118325731151,1203
No_vaccine,0.00693333333333333,0.00698174006444683,1203
Moderna,0.00553333333333333,0.00556412147214587,1204
No_vaccine,0.00753333333333333,0.00759051521461678,1204
Moderna,0.0066,0.00664384940608012,1205
No_vaccine,0.00646666666666666,0.00650875662618264,1205
Moderna,0.00673333333333333,0.00677897845492986,1206
No_vaccine,0.00633333333333333,0.00637370010063736,1206
Moderna,0.0064,0.00644122383252818,1207
No_vaccine,0.00666666666666666,0.00671140939597315,1207
Moderna,0.0062,0.00623867981485208,1208
No_vaccine,0.00686666666666666,0.00691414378733973,1208
Moderna,0.00653333333333333,0.00657629848342504,1209
No_vaccine,0.00653333333333333,0.00657629848342504,1209
Moderna,0.007,0.00704934541792547,1210
No_vaccine,0.00606666666666666,0.0061036957542423996,1210
Moderna,0.00673333333333333,0.00677897845492986,1211
No_vaccine,0.00633333333333333,0.00637370010063736,1211
Moderna,0.00633333333333333,0.00637370010063736,1212
No_vaccine,0.00673333333333333,0.00677897845492986,1212
Moderna,0.0068,0.00684655658477648,1213
No_vaccine,0.00626666666666666,0.00630618542868643,1213
Moderna,0.0072,0.0072522159548751,1214
No_vaccine,0.00586666666666666,0.00590128755364806,1214
Moderna,0.00646666666666666,0.00650875662618264,1215
No_vaccine,0.0066,0.00664384940608012,1215
Moderna,0.008,0.00806451612903225,1216
No_vaccine,0.00506666666666666,0.00509246850710265,1216
Moderna,0.00666666666666666,0.00671140939597315,1217
No_vaccine,0.0064,0.00644122383252818,1217
Moderna,0.00613333333333333,0.00617118325731151,1218
No_vaccine,0.00693333333333333,0.00698174006444683,1218
Moderna,0.00666666666666666,0.00671140939597315,1219
No_vaccine,0.0064,0.00644122383252818,1219
Moderna,0.00633333333333333,0.00637370010063736,1220
No_vaccine,0.00673333333333333,0.00677897845492986,1220
Moderna,0.0062,0.00623867981485208,1221
No_vaccine,0.00686666666666666,0.00691414378733973,1221
Moderna,0.00666666666666666,0.00671140939597315,1222
No_vaccine,0.0064,0.00644122383252818,1222
Moderna,0.00673333333333333,0.00677897845492986,1223
No_vaccine,0.00633333333333333,0.00637370010063736,1223
Moderna,0.0068,0.00684655658477648,1224
No_vaccine,0.00626666666666666,0.00630618542868643,1224
Moderna,0.0062,0.00623867981485208,1225
